,,,Home,,Home,,Home,,,
,,,0,,1,,2,,,
Period,Frame,Time [s],Player0,,Player1,,Player2,,Ball,
1,1934,32.233333,0.141688,0.717804,0.319805,0.521725,0.125153,0.571278,0.189259,0.668105
1,1935,32.25,0.142899,0.718147,0.319877,0.520554,0.124501,0.571678,0.185679,0.672481
1,1936,32.266667,0.143752,0.717877,0.319949,0.519383,0.123849,0.572078,0.1821,0.676858
1,1937,32.283333,0.144606,0.717607,0.320021,0.518212,0.123197,0.572478,0.178885,0.680193
1,1938,32.3,0.145459,0.717337,0.320093,0.517042,0.122545,0.572878,0.17567,0.683528
1,1939,32.316667,0.146313,0.717067,0.320165,0.515871,0.121893,0.573278,0.172455,0.686862
1,1940,32.333333,0.147167,0.716797,0.320237,0.5147,0.121241,0.573678,0.169241,0.690197
1,1941,32.35,0.14802,0.716526,0.320309,0.513529,0.120588,0.574078,0.166026,0.693531
1,1942,32.366667,0.148874,0.716256,0.320381,0.512358,0.119936,0.574478,0.162812,0.696865
1,1943,32.383333,0.149728,0.715986,0.320453,0.511188,0.119284,0.574878,0.159598,0.700199
1,1944,32.4,0.150581,0.715716,0.320525,0.510017,0.118632,0.575278,0.158231,0.700201
1,1945,32.416667,0.151435,0.715446,0.320597,0.508846,0.11798,0.575678,0.157887,0.699306
1,1946,32.433333,0.152289,0.715176,0.320669,0.507675,0.117328,0.576078,0.157542,0.69841
1,1947,32.45,0.153142,0.714906,0.320741,0.506504,0.116676,0.576478,0.157405,0.698052
1,1948,32.466667,0.153996,0.714635,0.320813,0.505333,0.116024,0.576878,0.157267,0.697694
1,1949,32.483333,0.15485,0.714365,0.320885,0.504162,0.115371,0.577278,0.15713,0.697335
1,1950,32.5,0.155703,0.714095,0.320957,0.502991,0.114719,0.577678,0.156992,0.696977
1,1951,32.516667,0.156557,0.713825,0.321029,0.50182,0.114067,0.578078,0.156854,0.696619
1,1952,32.533333,0.157411,0.713555,0.321101,0.50065,0.113415,0.578478,0.157084,0.697216
1,1953,32.55,0.158265,0.713285,0.321173,0.499479,0.112763,0.578878,0.157313,0.697813
1,1954,32.566667,0.159118,0.713015,0.321245,0.498308,0.112111,0.579277,0.157542,0.69841
